taxon_name,beta,se,W,p_val,q_val,Kingdom,Phylum,Class,Order,Family,Genus,Species
9d2d7061036dcc6ea24725ea9362cc4b,0.29133087702890353,0.5759447502203268,0.5058312918339049,0.6129750893362699,0.9786331199579598,Bacteria,Planctomycetes,OM190,Class_OM190,Class_OM190,Class_OM190,Class_OM190
8bd5ad0267379a423cbe541db48a1020,0.12602209651288465,0.24974364158467555,0.5046058258510533,0.6138357171591098,0.9786331199579598,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,Family_Rhodocyclaceae,Family_Rhodocyclaceae
aea9ad0684d6936f0edab0118bdf0f30,0.26706739027499016,0.530883856022158,0.5030618039058308,0.6149208202330012,0.9786331199579598,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfarculales,Desulfarculaceae,uncultured,Genus__uncultured
4f1f4192a37f8910ade7e6a8484c5d3c,0.15062643962506195,0.3013466009487272,0.49984449517879376,0.6171845774198034,0.9786331199579598,Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,uncultured, A12
44e70dbb60c103cd5dfdb2fbc65c04a0,0.29589897904639345,0.591988184889995,0.49983933226873145,0.6171882130703561,0.9786331199579598,Bacteria,Planctomycetes,OM190,Class_OM190,Class_OM190,Class_OM190,Class_OM190
456977f55dbfb5ad600fcc877c27ec81,0.49562957452428263,0.9943977302437522,0.498421868282816,0.6181867264324632,0.9786331199579598,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Family_Burkholderiaceae,Family_Burkholderiaceae
6ff865edfc121f257b2a5f124548e5df,0.2903172528300337,0.5842669046000439,0.49689149007809785,0.6192655729016644,0.9786331199579598,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,uncultured,Genus__uncultured
78b891d59f49123ea4941907341d2490,0.3335809038545495,0.6719375428784118,0.4964462953291353,0.6195795689720685,0.9786331199579598,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Microscillaceae,uncultured,Genus__uncultured
e7c82a83366fd1c8c54f4360fb9da032,0.2351027155581257,0.47507599442200626,0.4948739113710844,0.620689127277313,0.9786331199579598,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,mle1-27,Family_mle1-27,Family_mle1-27
9cc5fa45c09a4d1e6d217fe2fa663830,0.33803829442782946,0.686779175894725,0.49220813078299663,0.6225722171405297,0.9786331199579598,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Family_Solirubrobacteraceae,Family_Solirubrobacteraceae
0b9d0f5bb366b0316e25b1c83cb27141,0.26214243193371695,0.5346446496229352,0.4903115220896649,0.6239134749241557,0.9786331199579598,Bacteria,Chloroflexi,Anaerolineae,Caldilineales,Caldilineaceae,uncultured,Genus__uncultured
5091f1d4e0c9eef238c1da6a047c4e5f,0.45215764804852776,0.929187225363451,0.4866162983156237,0.6265302713522478,0.9786331199579598,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS 17,Family_env.OPS 17,Family_env.OPS 17
4bd8ba7829fc3e45ea244d324f65ec87,0.24626863979643948,0.5090344643947924,0.4837956111463617,0.6285309301334931,0.9786331199579598,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,P3OB-42,Family_P3OB-42,Family_P3OB-42
5c494553286ae006e79ad5231f20dfef,0.4671819250773875,0.9684899245609164,0.4823818123757905,0.6295347388452259,0.9786331199579598,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,Genus__Nitrospira
317948c34c7bdb04f6cedb49a05306a1,0.08465692149515795,0.17652657087319154,0.4795704186423671,0.6315328848105815,0.9786331199579598,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,A0839,Family_A0839,Family_A0839
a3132409bcca7738e35a834bb3cfc570,0.3653498384482762,0.767460112846662,0.4760505886007822,0.6340383377068544,0.9786331199579598,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Ellin6067,Genus__Ellin6067
d4e83e63ec617fc0c20a13d0caf4a127,0.10987552916163433,0.23162986861501908,0.47435820699036524,0.6352444904210182,0.9786331199579598,Bacteria,Acidobacteria,Subgroup 6,Class_Subgroup 6,Class_Subgroup 6,Class_Subgroup 6,Class_Subgroup 6
c062e83c5cd71533c6e36fdc38be2cb1,0.2846942183584743,0.6063333365262658,0.46953416744246856,0.6386878683628681,0.9786331199579598,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,SH-PL14,Genus__SH-PL14
7170d658ee8784ef6be2564ffa2d170b,0.2427735215279304,0.5217278415067328,0.46532598457235574,0.6416980293605885,0.9786331199579598,Bacteria,Chloroflexi,TK10,uncultured Chloroflexus sp.,uncultured Chloroflexus sp.,uncultured Chloroflexus sp.,uncultured Chloroflexus sp.
70ec6f73abfe94ef2e51cf8a10406ba4,0.09212618634704009,0.19946610500063935,0.46186386577681854,0.6441789479690767,0.9786331199579598,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Phaselicystidaceae,Phaselicystis,Genus__Phaselicystis
fd60e545fe9e58c62246be8e2eb27fc3,0.11070909294465393,0.24000904696963396,0.4612704993518886,0.6446045474120473,0.9786331199579598,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae (Subgroup 3),Bryobacter,Genus__Bryobacter
a145517fd941e7def181c25e9180d213,0.30397114972194733,0.6602818183823722,0.4603657730068167,0,0,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,Family_A4b,Family_A4b
97cbad291399e4056d81b129261ea7f8,0.47142931610050265,1.0289851691177627,0.45814976760520215,0.646844845949035,0.9786331199579598,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Family_Burkholderiaceae,Family_Burkholderiaceae
aaa9e1febe503a118c191f29e4f10a10,0.16158972503250313,0.3536907004096303,0.4568673274286161,0.6477664092679883,0.9786331199579598,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,Genus__uncultured
b5b0649b1ab89cff7ee402d8e3da34ed,0.20120313834685588,0.4413363744422526,0.455895208277655,0.6484653354039231,0.9786331199579598,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Genus__Hyphomicrobium
9b0e3fa151f0587da5e2bd0a61be5676,0.25537282272347617,0.5646928824966942,0.4522331175742615,0.6511010524968743,0.9787093647071302,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Haliangiaceae,Haliangium,Genus__Haliangium
dd78517af8f0dabdb30368bd9a0c10c5,0.31272235956814076,0.6920160372170073,0.45190045136204704,0.6513406992738011,0.9787093647071302,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Rickettsiaceae,uncultured,Genus__uncultured
e1f57de6e37218d7cfbc4dcf27c46135,0.12270261426051667,0.2728348635701234,0.4497321663914844,0.6529035746867002,0.9787093647071302,Bacteria,Proteobacteria,Gammaproteobacteria,Coxiellales,Coxiellaceae,Coxiella,Genus__Coxiella
d45aa7f4416c1c65cd019724326097c7,0.4362625058254413,0.9710270604629454,0.4492794522301463,0.6532300785692731,0.9787093647071302,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,bacteriap25,uncultured Syntrophobacterales bacterium,uncultured Syntrophobacterales bacterium
a7c343347cec070b77e11217c19cb9ba,0.3307361755875436,0.7391443483589812,0.44745816743621303,0.6545442855469066,0.9787093647071302,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS 17,Family_env.OPS 17,Family_env.OPS 17
20e2a1d3029907103b7f24836e9b659c,0.544781214944458,1.2209446609517325,0.44619648405669615,0.6554553224351862,0.9787093647071302,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,TRA3-20,Family_TRA3-20,Family_TRA3-20
c29efc03f53a5a98ff13e73c8e4b78aa,0.11156958922051186,0.25161128812906414,0.4434204444884928,0.6574616508673807,0.9787093647071302,Bacteria,Planctomycetes,OM190,Class_OM190,Class_OM190,Class_OM190,Class_OM190
b1a559716a55be50e6dd60f94273d806,0.22764279302061127,0.5243851447874706,0.43411373354764504,0.6642058530538835,0.9832525527109004,Bacteria,Proteobacteria,Alphaproteobacteria,uncultured,uncultured Bradyrhizobiaceae bacterium,uncultured Bradyrhizobiaceae bacterium,uncultured Bradyrhizobiaceae bacterium
df3679a9b8ac4252ea79a631fa11be56,0.17735999850060108,0.4100696042238427,0.4325119362023878,0.6653693788721,0.9832525527109004,Bacteria,Elusimicrobia,Elusimicrobia,MVP-88,Order_MVP-88,Order_MVP-88,Order_MVP-88
8f245ab5ee584cd57f25e35c146bbc92,0.3905335795334364,0.9042058138586591,0.4319078395070823,0.6658083967858703,0.9832525527109004,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,Genus__uncultured
84972e9c929ac77be736275706112c44,0.5192734521362189,1.2195691668812678,0.4257843394517149,0.6702649993801757,0.9832525527109004,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,Genus__Sediminibacterium
b6cfbdfc2e073736aff6fb41deaf5ada,0.16851639680800445,0.3982987988349087,0.4230903967095643,0.6722293086829104,0.9832525527109004,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,uncultured Saprospiraceae bacterium
f7328aa2b27618505bd0dc156325f87e,0.27087931399710835,0.6422370459342976,0.42177466359488075,0.6731895006764692,0.9832525527109004,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Phaeodactylibacter,Genus__Phaeodactylibacter
019e9c034442f4abec3793825fca0098,0.09053606650835591,0.21535922808166919,0.420395574941523,0.674196500187555,0.9832525527109004,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Genus__Hyphomicrobium
df8fb459cd8be2dda2cfc83c3dcd18c5,0.24903174952511287,0.5924115154248177,0.4203695286823256,0.6742155245817263,0.9832525527109004,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,uncultured,Family_uncultured,Family_uncultured
3b26af026c196c742526d55cef7b06b5,0.3130687640288102,0.7450750413609221,0.4201842051466014,0.6743508923742569,0.9832525527109004,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonaceae,Methyloglobulus,Genus__Methyloglobulus
6efbe86fe8fc34a2d8a3bdf469e73816,0.1639745095665331,0.39501593193263385,0.4151085976818205,0.6780624057748612,0.9842626863999884,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Parvularculaceae,Amphiplicatus,uncultured Rhizobiales bacterium
c60d31446c58c164e0b0f20b84cd5895,0.26890217947121514,0.6490199814820313,0.41432034011831104,0.6786395195749537,0.9842626863999884,Bacteria,Planctomycetes,OM190,Class_OM190,Class_OM190,Class_OM190,Class_OM190
2345dc0a4b991560a3b89497a62392a4,0.16238532491931504,0.4001052281911529,0.40585654342345756,0.6848480098488972,0.9884923713157733,Bacteria,Proteobacteria,Deltaproteobacteria,NB1-j,uncultured organism,uncultured organism,uncultured organism
5b635c4e20c0264434128c2a2909fd1b,0.27587421014227914,0.6850415464839569,0.40271164801351195,0.6871603640059778,0.9884923713157733,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium terrae
e4655d612f0f479798485f0f90da6a43,0.3852084580019771,0.9602691831783297,0.40114632933132544,0.6883123927804936,0.9884923713157733,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,MND1,Genus__MND1
56e7b8e170bfa8bbbb9c477ff4e4a267,0.1546672889773812,0.3872565562561202,0.3993923058983377,0.6896041623400719,0.9884923713157733,Bacteria,Proteobacteria,Deltaproteobacteria,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Genus__Bdellovibrio
03dfaf244ae4d58580ed62de3385a914,0.2459984059110379,0.6174000880439207,0.39844245356430535,0.6903040694404365,0.9884923713157733,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,NS11-12 marine group,Family_NS11-12 marine group,Family_NS11-12 marine group
94ca647fcce90e5e628e12fc0c63d169,0.2436934074216262,0.6148195394579616,0.39636574926761703,0.6918352294900724,0.9884923713157733,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,Family_Pedosphaeraceae,Family_Pedosphaeraceae
16884df339291a1fee590448ac32139e,0.3700145868728627,0.935502741082682,0.3955248559129127,0.6924555815313433,0.9884923713157733,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Nitrosomonas,Genus__Nitrosomonas
4cfa8cf7a83f54657bfcc9abc8223c94,0.16795667619406754,0.4390494405498914,0.3825461569515011,0.702056299177984,0.9961109056700427,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,Family_A4b,Family_A4b
9481ebb9b84f2f5e10724e8ba0e9ac6e,0.064828560426646,0.17224475035683995,0.376374666237087,0.7066383771573588,0.9961109056700427,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Genus__Hyphomicrobium
8ee8f69401804712f98426b39fda36da,0.10557476094637683,0.2840591251207964,0.37166474022434964,0.7101424805599248,0.9961109056700427,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Blfdi19,uncultured Firmicutes bacterium,uncultured Firmicutes bacterium
b6e372e6167771172ba2418ff0b751a2,0.12270261426051672,0.3306068838909493,0.3711435551988996,0.7105306116839532,0.9961109056700427,Bacteria,Proteobacteria,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,uncultured,Genus__uncultured
9fe4458951acf93e0fe2a1a14db535ea,0.24533899085328115,0.6743231474438177,0.3638300001761721,0.7159849588318092,0.9961127142549021,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Chitinibacteraceae,Deefgea,Genus__Deefgea
4e6adc3d08e9ce9fccb9ee01cae7aa20,0.14786289112066534,0.4085341248232007,0.3619352267932458,0.7174004348263304,0.9961127142549021,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sandaracinaceae,Sandaracinus,Genus__Sandaracinus
da5fe6c59aada44d5deb6daf6cdfbe5e,0.17449036202991633,0.4828596694999245,0.3613686813202435,0.7178238570793047,0.9961127142549021,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,env.OPS 17,Family_env.OPS 17,Family_env.OPS 17
ec7ff3c31c7297b9b1b41c8c2cf3160b,0.06748086849058405,0.19122750203303457,0.35288265428958393,0.7241764152309815,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,SWB02,Genus__SWB02
fbac37d8a1387944a0bab707c64643bf,0.2156794680191188,0.6122586893242966,0.3522685292668494,0.7246368873860553,0.9973379021325993,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,uncultured organism
6ab3aa3f624721fa80da664a310d43e1,0.1600884183295403,0.45690493443525737,0.3503757702407229,0.726056707888413,0.9973379021325993,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,Genus__SM1A02
05225fdac8873ac7cddf541873ef94df,0.24519717703554683,0.702492782339653,0.34903871356360044,0.7270602458251331,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,Genus__Novosphingobium
ff88af7fe339d1a9cc306fd5ebe27b81,0.12644763628010097,0.3662597898012039,0.3452402906383292,0.7299137311342129,0.9973379021325993,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,Genus__Terrimonas
05b6dfc2c2cbac6992b914900a5113f4,0.10557476094637686,0.30677679005557856,0.344141944138766,0.7307395403436405,0.9973379021325993,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Family_Burkholderiaceae,Family_Burkholderiaceae
9de148c17c66650abbaa70343e8f4ed0,0.07047998878876818,0.20586766051630878,0.3423558057249345,0.7320831430779476,0.9973379021325993,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pir4 lineage,Genus__Pir4 lineage
8a4feddf91fcbdcce444cf195f9c2b79,0.0776509355818317,0.22723118711959492,0.34172657620700164,0.7325566699335085,0.9973379021325993,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,uncultured soil bacterium,uncultured soil bacterium
b85ce4a536aad911e45216e50510248d,0.19971896765606584,0.5852358185071181,0.341262378925354,0.7329060670126937,0.9973379021325993,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,KD3-93,Family_KD3-93,Family_KD3-93
82186f9a6bdc52a249b30681b6af04ab,0.061733167916717104,0.1809172938622562,0.34122314455863173,0.7329356009022027,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Family_Sphingomonadaceae,Family_Sphingomonadaceae
d3d4f44bb78b6378332b5382c3e51043,0.13660963014429509,0.4025496284225042,0.33936096445955144,0.7343378214365388,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,Paracaedibacterales,Paracaedibacteraceae,Candidatus Paracaedibacter,Genus__Candidatus Paracaedibacter
c63855441be20c2687ec3a20fbcd851a,0.39005088475389466,1.1559592083968613,0.33742616687559035,0.7357956617742317,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Genus__Hyphomicrobium
4563230eb3c59adc41628f37deb260dd,0.15579107638706688,0.46398830972926236,0.33576508959454415,0.7370480177942713,0.9973379021325993,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,Nitrospira sp.
aaae0abec5cf0be6a9646740b17a6ffd,0.16439642737676322,0.4998978461712843,0.3288600433786119,0.742261476732246,0.9973379021325993,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Terrimonas,Genus__Terrimonas
4f23d5ffe8c21cb1c4ef76e74b1cddff,0.15286485982639822,0.46773015900045634,0.3268227564223608,0.743801946633514,0.9973379021325993,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,IS-44,Genus__IS-44
921fe5d7b1c92136a731608d6fb357d5,0.17946101690118266,0.5500514117888663,0.3262622603177094,0.7442259392001198,0.9973379021325993,Bacteria,Patescibacteria,Parcubacteria,Candidatus Nomurabacteria,Order_Candidatus Nomurabacteria,Order_Candidatus Nomurabacteria,Order_Candidatus Nomurabacteria
529c0a4c573127d29878053c6d4d6e90,0.15355058499365876,0.47089857037450567,0.3260799557567991,0.7443638619231594,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,uncultured,uncultured Green Bay ferromanganous micronodule bacterium MND8,uncultured Green Bay ferromanganous micronodule bacterium MND8,uncultured Green Bay ferromanganous micronodule bacterium MND8
bfb59eef1b47c797e9300377e981c6cc,0.19971896765606634,0.6276851876041419,0.3181833371253963,0.7503458715317821,0.9973379021325993,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured,Genus__uncultured
7736f49f2ce187a2db89b4c346434666,0.148458349155775,0.4713393855306784,0.31497123667827287,0.752783492959868,0.9973379021325993,Bacteria,Planctomycetes,Planctomycetacia,Gemmatales,Gemmataceae,Gemmata,Genus__Gemmata
fd5c78a7475bd8f88bccf56eb4978a95,0.1883546510871309,0.59816918316521706,0.31488524716444055,0.7528487833006654,0.9973379021325993,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,uncultured,Family_uncultured,Family_uncultured
a1bafda8df04ddf944386431ef1dd6f1,0.1303684888701779,0.4155687358427634,0.31371101246534766,0.7537405359835833,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Genus__Hyphomicrobium
043735cdd830aa9fe6da8096d6692136,0.31042360593049934,0.9913264153640126,0.31313964918055026,0.7541745670655642,0.9973379021325993,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Genus__Flavobacterium
86cfb17fd2e7dd153a30b7f66b6d234c,0.12636589999907588,0.40861067218348834,0.3092574634035274,0.7571256852647101,0.9973379021325993,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,uncultured,Genus__uncultured
3778f33adf3c7d35aba6e48fe70aac14,0.16868409845814775,0.5494417620462981,0.3070099692275189,0.7588357840864668,0.9973379021325993,Bacteria,Acidobacteria,Blastocatellia (Subgroup 4),11-24,Order_11-24,Order_11-24,Order_11-24
3f6c4424aaa46f8627e307cedc843496,0.22062567140804223,0.7243495221191537,0.3045845474745131,0.7606825904762937,0.9973379021325993,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,BIrii41,Family_BIrii41,Family_BIrii41
10f571008fc3df68a488de9450706c1b,0.36562716888933183,1.2010830433096897,0.3044145622785699,0.7608120748240871,0.9973379021325993,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,Genus__Nitrospira
fbe4b67c184dbdc9872c837b92609b88,0.07316295465939165,0.24304584143588606,0.30102533014822874,0.7633951791821718,0.9973379021325993,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,B1-7BS,uncultured soil bacterium,uncultured soil bacterium
a3f5e62dd0682b5cdf02450fd1eaf4e9,0.09361151122831587,0.311671407627577,0.3003532211725187,0.7639077413996478,0.9973379021325993,Bacteria,Planctomycetes,OM190,Class_OM190,Class_OM190,Class_OM190,Class_OM190
0481348c4d5634e7ff230c3bbbdd8145,0.2953271689478236,0.9893547136408286,0.29850483843253617,0.7653178838218944,0.9973379021325993,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,Nitrosomonas,Nitrosomonas sp. Nm59
61470a6fe047fc0e06b273f256378ae0,0.03587179711418022,0.12083182730857175,0.29687374521427506,0.7665629012958851,0.9973379021325993,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Family_Burkholderiaceae,Family_Burkholderiaceae
eecd1f012806732b58ce626736d95f78,0.1895326755023164,0.6488010222946455,0.2921275845589564,0.7701890766721653,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,Sneathiellales,Sneathiellaceae,Taonella,Genus__Taonella
9f4e1e952804100ef5f6ec78f3dad95e,0.12648226818032204,0.43321751249740104,0.2919601921242296,0.7703170606130451,0.9973379021325993,Bacteria,Verrucomicrobia,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Chthoniobacter,Genus__Chthoniobacter
e81007a8c31471f26457c080978cf94c,0.1356117409520199,0.4683091006448993,0.28957741962578054,0.7721395437033569,0.9973379021325993,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,MND1,Genus__MND1
c3972c5cda7849f96adf8b865889ed06,0.34096717993287656,1.190525929632907,0.28640046507681877,0.7745714185340621,0.9973379021325993,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,Genus__Nitrospira
cef68f1f6e0cdf0d45014530278bdc52,0.20332189220238495,0.7205560656414818,0.2821735905052381,0.7778104075661809,0.9973379021325993,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,Parachlamydiaceae,Neochlamydia, corvenA4
72c4560c14b410b212acdf94ae0659bd,0.2133210230518884,0.7612735652970188,0.28021598644195533,0.7793118023839658,0.9973379021325993,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Genus__Flavobacterium
408886dec636cdce6c5617f0d4c262c6,0.12095279681961227,0.43609667033571864,0.27735317659384934,0.7815089314053993,0.9973379021325993,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Nitrosomonadaceae,DSSD61,Genus__DSSD61
97989e0ead0c227d9b36ff035ae59913,0.19694578696519985,0.7112341493566069,0.2769071017517367,0.7818514393413358,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Genus__Hyphomicrobium
5df13649fbd8c5a275d711d7a31a695f,0.15947420591312958,0.5956059924918042,0.2677511776635189,0.7888908534563527,0.9973379021325993,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae (Subgroup 3),Bryobacter,Genus__Bryobacter
e04d5474d45960144347eea19f6ffcf4,0.14028305928439386,0.5247749416321018,0.26732042282373414,0.789222463612014,0.9973379021325993,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Genus__Flavobacterium
f1ecb9e9513206db8d2f2cd2625d87cd,0.13597651668711286,0.5146324544769753,0.2642206403894733,0.7916099073170934,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,SM2D12,Family_SM2D12,Family_SM2D12
d18bd6a1afd704c3ee9a94ff70d64a96,0.10414104929794263,0.39464936301870374,0.2638824715219597,0.7918704827553664,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Hyphomicrobium,Genus__Hyphomicrobium
c62e956ca2d3fc97682da6a31eecdd62,0.1843597635981178,0.7061371883505363,0.2610820767403048,0.7940292131566058,0.9973379021325993,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Genus__Flavobacterium
c94f69631d494e5ea5fa27f877411262,0.1492888864517863,0.5752670314683646,0.2595123278153584,0.7952399715334965,0.9973379021325993,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,uncultured,Family_uncultured,Family_uncultured
4daa919d63d40764dcfdff3e935876cf,0.13384034859371455,0.5180155207046778,0.2583713098241651,0.7961203565069411,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,uncultured,Genus__uncultured
00c7dd35959cfb453402bb4535aca748,0.18146307306814627,0.7041870149505212,0.25769159217015175,0.7966449354941733,0.9973379021325993,Bacteria,Acidobacteria,Acidobacteriia,Solibacterales,Solibacteraceae (Subgroup 3),AKIW659,Genus__AKIW659
f63e436b5e0a9c2026cc2b6ac3cb9d63,0.07047998878876824,0.27388499184906595,0.2573342493611652,0.7969207552959852,0.9973379021325993,Bacteria,Verrucomicrobia,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,uncultured verrucomicrobium DEV008,uncultured verrucomicrobium DEV008
ff341aad5d0cb54026c6e13b03bfec80,0.24385328576012116,0.9508743793128736,0.2564516313251976,0.7976021243966135,0.9973379021325993,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,KF-JG30-B3,Family_KF-JG30-B3,Family_KF-JG30-B3
d3f919ce15050ebb21ec7383e5537c0a,0.19223999151118126,0.7505413621347455,0.25613510621772795,0.7978465150699143,0.9973379021325993,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Family_Burkholderiaceae,Family_Burkholderiaceae
bb05365b17b6c340b986280efa664000,0.1546672889773811,0.6071770237877694,0.25473178812418795,0.798930262574943,0.9973379021325993,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,uncultured,Genus__uncultured
